번호,약국명,토요일 시작,토요일 종료,일요일 시작,일요일 종료,공휴일 시작,공휴일 종료,위도,경도,구별
3576,행복주는약국,,,,,,,37.5150478,127.1147876,송파구
3577,미소온누리약국,0900,2200,1200,1900,,,37.4803223,126.9145088,관악구
3578,뉴우리약국,,,,,,,37.540460700000004,127.0697337,광진구
3579,중앙약국,0900,2000,,,,,37.6598281,127.06982279999998,노원구
3580,윤약국,0900,1400,,,,,37.569548700000006,126.916207,서대문구
3581,강원약국,0900,1400,,,,,37.5791192,126.89029409999999,마포구
3582,선릉수정약국,0900,1600,,,,,37.5051335,127.04893829999999,강남구
3583,다올약국,0900,1300,,,,,37.5950553,127.09858729999999,중랑구
3584,남대문약국,,,,,,,37.460332799999996,126.9059371,금천구
3585,메디팜사랑약국,0900,0900,,,,,37.5404001,126.8371051,강서구
3586,신용산약국,0830,1300,,,,,37.527882500000004,126.9676321,용산구
3587,아이사랑태평양약국,0900,1700,0900,1700,,,37.510819,126.8806271,구로구
3588,명문약국,0900,1300,,,,,37.574895899999994,126.9576812,종로구
3589,이화사랑약국,0900,1600,,,,,37.5707686,126.91257,서대문구
3590,가족건강약국,0800,2200,0800,2200,0800,2200,37.511377,126.9317385,동작구
3591,신유정약국,0830,2000,,,,,37.541241299999996,126.9489446,마포구
3592,선진약국,0900,1900,,,,,37.5442751,126.9352615,마포구
3593,다은약국,0900,1900,,,,,37.5081841,126.94038799999998,동작구
3594,온누리대웅약국,,,,,,,37.492960100000005,127.15273400000001,송파구
3595,미플러스약국,1100,1700,,,,,37.5151565,127.0203529,강남구
3596,테라약국,0900,1430,,,,,37.4856859,127.1193237,송파구
3597,큰길약국,0900,1130,0930,2200,0900,2330,37.4958237,127.02921040000001,강남구
3598,서보약국,,,,,,,37.50610220000001,126.9613258,동작구
3599,팜프라자약국,,,,,,,37.483379299999996,126.8941131,구로구
3600,청춘약국,,,,,,,37.6844938,127.0435153,도봉구
3601,경원약국,0800,1700,,,,,37.5787716,127.0421707,동대문구
3602,에이스약국,,,,,,,37.589583600000005,127.0739588,중랑구
3603,도곡타워약국,,,,,1030,2130,37.4889623,127.0519645,강남구
3604,아이파크약국,0900,1700,0900,2100,,,37.5589219,127.1551489,강동구
3605,봉천미래약국,,,,,,,37.4825865,126.9427159,관악구
3606,피나팜맑은약국,0900,1300,,,,,37.4856859,127.1193237,송파구
3607,1층호약국,0900,1700,,,,,37.6590511,127.0728631,노원구
3608,허브약국,0900,1600,,,,,37.616873299999995,127.00359909999999,성북구
3609,밝은약국,,,,,,,37.565804299999996,127.0165817,중구
3610,신풍시장약국,0900,1500,,,,,37.5051093,126.90468,영등포구
3611,청수약국,0900,1900,,,,,37.5777737,127.03393940000001,동대문구
3612,숙명온누리약국,,,,,,,37.5450432,126.966755,용산구
3613,금호프라자약국,,,,,,,37.5475722,127.0227172,성동구
3614,태정온누리약국,,,,,,,37.637536700000005,126.9185875,은평구
3615,2층바른약국,0900,1400,,,,,37.5543945,127.01001459999999,중구
3616,한빛약국,0900,1600,,,,,37.5616626,126.84499879999998,강서구
3617,메디칼푸른약국,0900,1300,,,,,37.5328432,126.9044827,영등포구
3618,건강온누리약국,,,,,,,37.4974576,127.06532649999998,강남구
3619,보라매성심약국,0900,1300,,,,,37.4899963,126.92708119999999,관악구
3620,수유대학약국,0900,2000,,,,,37.6419871,127.01642009999999,강북구
3621,우리사랑약국,0930,1400,,,,,37.6460967,127.0712379,노원구
3622,대치메디칼약국,,,,,,,37.493959499999995,127.06132269999999,강남구
3623,상암월드약국,0900,1400,,,1000,2300,37.567758399999995,126.89811470000001,마포구
3624,푸르지오약국,0900,1500,,,,,37.577892,127.0328646,동대문구
3625,새보람약국,0830,1700,,,1000,1800,37.526801299999995,126.8959163,영등포구
3626,사과약국,,,,,,,37.553594399999994,126.84126529999999,강서구
3627,친절한성심정문약국,0830,1330,,,,,37.4922947,126.90876399999999,영등포구
3628,경동시장약국,0900,1500,,,,,37.5820958,127.03888219999999,동대문구
3629,노바약국,1400,2400,1400,2200,1400,2200,37.5074696,127.0272194,강남구
3630,종로우리약국,0800,2200,0800,2200,0800,2200,37.5706553,127.00004140000001,종로구
3631,나무약국,0900,1400,,,,,37.55279779999999,126.83058729999999,강서구
3632,영원약국,,,,,,,37.504504299999994,127.0255817,강남구
3633,새우리온누리약국,,,,,,,37.588567299999994,126.94400729999998,서대문구
3634,햇빛온누리약국,0900,1700,,,,,37.5353432,126.86316219999999,강서구
3635,판다약국,1000,2230,1000,2230,1000,2200,37.5626814,126.9840287,중구
3636,아이파크약국,0900,1400,0900,1300,0900,1300,37.480002299999995,127.14422900000001,송파구
3637,충정로조은약국,0900,1400,,,,,37.558819,126.96354170000001,중구
3638,정다운온누리약국,0900,1400,,,,,37.6199691,126.9161868,은평구
3639,어진온누리약국,0900,1600,,,,,37.6346444,126.91907549999999,은평구
3640,건강한약국,0800,2000,,,,,37.5736315,127.01883570000001,종로구
3641,고연뿌리약국,0900,2200,0900,2200,,,37.4892201,126.99221399999999,서초구
3642,강남메디칼약국,0830,1700,,,,,37.48914620000001,126.99305290000001,서초구
3643,맑은약국,,,,,,,37.5942709,127.0996986,중랑구
3644,상산약국,1000,1800,,,,,37.565800200000005,127.0200953,중구
3645,태양프라자약국,0900,1400,,,,,37.666307,127.07779640000001,노원구
3646,동신약국,0900,1900,,,,,37.5759526,127.02624309999999,동대문구
3647,기린약국,0900,1800,,,,,37.5902314,126.9428809,서대문구
3648,이손약국,,,,,,,37.6218305,127.0805442,노원구
3649,조은약국,,,,,,,37.5065666,127.0226074,서초구
3650,소아제일약국,0800,1400,0800,1800,0830,1800,37.5541064,126.96846219999999,용산구
3651,명문온누리약국,0900,1800,,,,,37.5789005,127.07012399999999,동대문구
3652,연우약국,0830,1500,,,,,37.4934512,127.0456769,강남구
3653,목동조은약국,,,,,,,37.5373375,126.87628559999999,양천구
3654,좋은하루온누리약국,,,,,,,37.5291722,126.87597930000001,양천구
3655,자연약국,0900,1800,,,,,37.5951579,127.06339579999998,동대문구
3656,가온약국,,,,,,,37.518125,127.0451693,강남구
3657,무궁화약국,0900,2200,0900,2200,0900,2200,37.6375011,127.0704581,노원구
3658,새싹약국,0900,1400,,,,,37.5011078,126.94155,동작구
3659,이레약국,0900,1500,,,,,37.537801,127.05208329999999,성동구
3660,수서역정민아약국,0900,1900,,,,,37.486738,127.10313229999998,강남구
3661,월드중앙약국,0900,1600,,,,,37.6459708,127.03345790000002,도봉구
3662,생생약국,0900,1400,,,,,37.4987937,127.0366022,강남구
3663,안녕약국,,,,,,,37.6174637,126.93293419999999,은평구
3664,늘푸른약국,0900,2100,,,,,37.5289508,127.13530520000002,강동구
3665,희망약국,,,,,,,37.6555565,127.04148329999998,도봉구
3666,주온누리약국,0900,1300,,,,,37.5138756,127.1148025,송파구
3667,뽀빠이약국,0930,2100,,,,,37.526043900000005,127.02887439999999,강남구
3668,문정이화약국,0900,1400,,,,,37.4857813,127.12036189999999,송파구
3669,문정온누리약국,,,,,,,37.4856859,127.1193237,송파구
3670,건대온누리약국,0830,1300,,,,,37.535849600000006,127.08269569999999,광진구
3671,메디팜백악관약국,0900,1700,,,,,37.5540067,127.0887534,광진구
3672,밝은미소약국,0900,2000,,,,,37.5465885,127.14416729999999,강동구
3673,메디홈약국,0900,1800,,,,,37.5042261,126.9384138,동작구
3674,대학약국,,,,,,,37.5079595,126.96135770000001,동작구
3675,마곡새봄약국,,,,,,,37.553594399999994,126.84126529999999,강서구
3676,구로솔약국,,,,,,,37.4996559,126.8670035,구로구
3677,옵티마세란약국,0900,2100,,,,,37.534125,127.08187959999998,광진구
3678,마곡프라자약국,,,,,,,37.5668001,126.81848400000001,강서구
3679,활기찬약국,,,,,,,37.6095523,127.0776176,중랑구
3680,화이트약국,,,,,,,37.580794899999994,127.0886659,중랑구
3681,새봄약국,0900,1300,,,,,37.5861499,126.9464328,서대문구
3682,메디칼우리약국,0900,1800,,,,,37.5138929,126.94317930000001,동작구
3683,365프라자약국,0900,2100,1000,1600,,,37.616235499999995,127.07926359999999,중랑구
3684,씨티약국,0900,2230,1000,2000,1000,2000,37.4997597,127.02714409999999,강남구
3685,플러스튼튼약국,0830,1700,,,,,37.4847836,126.932331,관악구
3686,서울온누리약국,0830,1500,,,0900,1300,37.4738598,126.9181205,관악구
3687,맘온누리약국,0900,1500,,,,,37.5533338,126.8510294,강서구
3688,광화문윤약국,,,,,,,37.5705681,126.97630759999998,종로구
3689,밝은약국,0900,1400,,,,,37.497926899999996,127.0431433,강남구
3690,압구정온누리약국,0900,1800,1100,1700,1100,1700,37.5264815,127.02763440000001,강남구
3691,길동보룡약국,0800,2250,0900,2200,0900,2200,37.5376585,127.14023200000001,강동구
3692,남산우리약국,0900,1500,,,,,37.5601294,127.0134305,중구
3693,정다운이화약국,0900,2000,,,,,37.498551,127.04643870000001,강남구
3694,늘좋은약국,0900,1600,,,,,37.5647741,127.0560554,동대문구
3695,까치프라자약국,0900,1700,,,,,37.5495419,126.83591399999999,강서구
3696,신한제일약국,0830,1300,,,,,37.568423100000004,127.01123600000001,중구
3697,서울하이약국,,,,,,,37.5581346,126.97307430000001,중구
3698,즐거운약국,0900,1500,,,,,37.5422308,126.94461709999999,마포구
3699,참조은약국,0900,1600,0930,1600,0900,1600,37.5426383,126.95188870000001,마포구
3700,행복한오늘이수약국,0800,1400,,,,,37.4848734,126.981595,동작구
3701,메디팜우주약국,0900,1500,,,,,37.5178922,127.10015290000001,송파구
3702,신우리약국,,,,,,,37.596351,126.9086186,은평구
3703,미라클약국,0900,1430,,,,,37.5415342,126.97238999999999,용산구
3704,후문약국,0900,1300,,,,,37.493456,126.8857763,구로구
3705,강서약국,0830,1330,,,,,37.4929352,126.8558058,구로구
3706,두리약국,0830,1400,,,,,37.6074463,127.0602268,성북구
3707,마곡하나약국,,,,,,,37.553594399999994,126.84126529999999,강서구
3708,정문약국,,,,,,,37.6140365,127.0976311,중랑구
3709,스타온누리약국,0830,1600,,,,,37.5587739,127.1493139,강동구
3710,새봄약국,0830,1630,,,,,37.5549336,127.03674270000002,성동구
3711,중앙약국,0830,1430,,,,,37.62110070000001,126.919622,은평구
3712,은혜약국,,,,,,,37.5207606,126.92689299999999,영등포구
3713,위례푸른약국,0900,1500,,,,,37.4821044,127.1427912,송파구
3714,해란약국,,,,,,,37.54462410000001,126.96736059999999,용산구
3715,유약국,0800,1330,,,,,37.5534679,126.8506527,강서구
3716,나을약국,0930,1400,,,,,37.494206899999995,127.0139398,서초구
3717,123약국,0830,1500,,,0830,1400,37.48730020000001,127.051556,강남구
3718,재원약국,0900,1430,,,,,37.6151723,127.0356169,강북구
3719,경희궁햇살약국,0900,1400,,,0900,1400,37.57070529999999,126.9644592,종로구
3720,맑은수약국,0900,1400,,,,,37.4972186,126.91342399999999,영등포구
3721,월곡보건약국,0900,1800,,,,,37.6026094,127.0391744,성북구
3722,정명약국,0900,1800,,,,,37.5199076,126.92453870000001,영등포구
3723,박약국,,,,,,,37.5600852,126.81868859999999,강서구
3724,유창온누리약국,0900,2100,,,0830,2100,37.495003499999996,127.11702930000001,송파구
3725,아이사랑약국,,,,,0900,1300,37.6639295,127.0662693,노원구
3726,밝은약국,0900,1700,,,1400,1900,37.6198888,127.0744983,노원구
3727,메디팜더미소약국,0900,2100,0900,2100,,,37.4779201,127.12718429999998,송파구
3728,신사웰약국,0930,1800,,,,,37.5149825,127.02033929999999,강남구
3729,다정온누리약국,0900,1300,,,,,37.502185600000004,127.03597279999998,강남구
3730,삼오약국,0900,1600,,,,,37.575461600000004,127.0481227,동대문구
3731,펜타약국,,,,,,,37.493430200000006,127.0285142,서초구
3732,구일중앙약국,0900,1400,,,,,37.4950273,126.872004,구로구
3733,보윤약국,,,,,,,37.625881400000004,127.07424040000001,노원구
3734,강남센느약국,1000,1700,1300,1800,,,37.497689,127.029031,강남구
3735,대학약국,0900,1330,,,,,37.5766536,126.9974977,종로구
3736,신도약국,0900,1300,,,,,37.5030259,126.8625146,구로구
3737,늘푸른약국,0900,1600,,,,,37.482111100000004,126.88755640000001,구로구
3738,우리들약국,0900,1400,,,,,37.5379815,127.0524522,성동구
3739,해빛온누리약국,0830,1530,,,,,37.5196474,126.9020388,영등포구
3740,새봄약국,0900,1400,,,,,37.5339258,127.11865700000001,송파구
3741,햇살약국,0900,1400,,,,,37.628281799999996,127.0690945,노원구
3742,굿약국,0930,2300,1000,1900,1200,1900,37.4999834,127.02597970000001,서초구
3743,늘픔약국,0900,1600,,,,,37.4567206,127.0599878,서초구
3744,신라약국,,,,,,,37.562375700000004,126.8092183,강서구
3745,미소약국,,,,,,,37.5989941,127.0979317,중랑구
3746,대치늘푸른약국,0900,1600,,,,,37.4992302,127.06763190000001,강남구
3747,새동산약국,,,,,,,37.56288789999999,127.0828816,광진구
3748,늘푸른약국,,,,,,,37.4711157,126.9340392,관악구
3749,하이온누리약국,,,,,,,37.4781156,126.88156770000002,금천구
3750,반가운약국,,,1100,2030,,,37.4919649,127.1254739,송파구
3751,새잠실365약국,,,,,0900,1400,37.511942299999994,127.0870254,송파구
3752,밝은온누리약국,,,,,,,37.52332620000001,127.027431,강남구
3753,잘들어주는약국,,,,,,,37.5900012,127.06281729999999,동대문구
3754,청운약국,0900,1800,,,,,37.484587700000006,126.94695159999998,관악구
3755,제인약국,0900,1600,0900,1300,,,37.588664200000004,126.94476350000001,서대문구
3756,하얀약국,0900,1500,,,,,37.6283691,127.07021840000002,노원구
3757,참약국,,,,,,,37.6583229,127.03586370000001,도봉구
3758,건영약국,,,,,,,37.5238585,127.03962299999999,강남구
3759,약손메디칼약국,,,,,,,37.495800200000005,127.05272190000001,강남구
3760,강남맑은약국,0930,1600,,,,,37.489348,127.03219240000001,강남구
3761,청담명약국,,,,,,,37.51912,127.0504497,강남구
3762,큰사랑약국,,,,,,,37.549608,127.12828540000001,강동구
3763,새종로약국,0900,1800,,,,,37.5711031,126.9999358,종로구
3764,상쾌한해든약국,,,,,,,37.5245551,126.86926409999998,양천구
3765,옵티마자이약국,0730,1530,,,,,37.5065936,127.01393190000002,서초구
3766,우성메디칼약국,0900,2200,,,0900,2100,37.5226229,126.8335585,양천구
3767,정온누리약국,,,,,,,37.613782,126.9119986,은평구
3768,메디칼허브약국,0930,1800,,,,,37.5166201,127.01887109999998,서초구
3769,참약사약국,0900,1530,0900,1330,0900,1330,37.6011247,127.03389909999999,성북구
3770,스타약국,0900,1500,,,,,37.5921204,127.01544740000001,성북구
3771,혜민약국,0900,1300,,,,,37.560308299999996,127.0414983,성동구
3772,올리브약국,,,,,,,37.5270764,127.1153288,송파구
3773,길동스타약국,,,,,,,37.5392716,127.1408936,강동구
3774,하나로약국,,,,,,,37.4629917,127.0434134,서초구
3775,서초늘봄약국,1000,2200,,,,,37.4908523,127.00576070000001,서초구
3776,참약국,1030,2300,1030,2300,1030,2300,37.5545666,126.92967250000001,마포구
3777,행복약국,0900,1300,,,,,37.5708033,126.9798544,종로구
3778,라라약국,,,,,,,37.6393876,127.0642707,노원구
3779,김약국,,,,,,,37.484330799999995,126.92860379999999,관악구
3780,에스더약국,0930,1530,,,,,37.5560805,126.9234452,마포구
3781,판도라조은약국,0830,1400,,,,,37.521409600000005,126.9053173,영등포구
3782,delight이화약국,0800,2200,1400,2200,1400,2200,37.551221000000005,126.9122889,마포구
3783,숭인약국,0900,1400,,,,,37.575457899999996,127.0223156,종로구
3784,세계약국,0900,2130,,,,,37.560837299999996,126.9770665,중구
3785,길동스타약국,,,,,,,37.5361354,127.13267859999999,강동구
3786,더행복약국,0900,1730,,,,,37.5982976,126.91382879999999,은평구
3787,8번가위드팜약국,0900,1600,,,0830,2000,37.5630488,126.9432618,서대문구
3788,하나약국,,,,,,,37.5367231,127.13985579999999,강동구
3789,꿀벌약국,,,,,,,37.5278854,127.03886429999999,강남구
3790,친절한약국,0900,1700,,,,,37.63729,127.0243328,강북구
3791,단풍약국,,,,,,,37.5910466,127.08036659999999,중랑구
3792,세계로약국,0900,2100,,,0900,2130,37.5996433,127.0794341,중랑구
3793,메디팜석촌약국,,,,,,,37.5044032,127.0968723,송파구
3794,메디팜상암약국,0900,1500,,,,,37.5801191,126.88319540000002,마포구
3795,방학태평양약국,0830,1600,,,,,37.6648122,127.03632379999999,도봉구
3796,베스트약국,,,,,,,37.5033831,127.09028740000001,송파구
3797,메디칼정성약국,,,,,,,37.47378079999999,127.1065697,강남구
3798,경희제일약국,0900,1300,,,,,37.5932278,127.05220729999999,동대문구
3799,햇님약국,,,,,,,37.5572565,127.08220929999999,광진구
3800,아이팜약국,,,,,,,37.61088170000001,127.01792520000001,성북구
3801,모래내약국,0900,2000,1000,2000,,,37.569548600000005,126.9149256,서대문구
3802,여의도점부츠약국,,,,,1000,2200,37.524936700000005,126.9252845,영등포구
3803,햇빛약국,0800,1400,0800,1400,0800,1400,37.541241299999996,126.9489446,마포구
3804,개성약국,0900,1500,,,,,37.4943138,126.841017,구로구
3805,하이약국,0930,1300,,,,,37.541236600000005,126.9735031,용산구
3806,합정동산약국,1000,2200,1000,2200,,,37.5489656,126.9134767,마포구
3807,경희정문약국,0900,1300,,,,,37.593486999999996,127.0528517,동대문구
3808,여의도플러스약국,,,,,,,37.5292309,126.92487209999999,영등포구
3809,맨하탄길약국,,,,,,,37.5207606,126.92689299999999,영등포구
3810,여의도미소약국,0900,1300,,,,,37.5216833,126.9265914,영등포구
3811,서울대학약국,0900,1300,,,,,37.5228821,126.91030740000001,영등포구
3812,자연주의약국,,,,,,,37.5419444,126.8426043,강서구
3813,마곡소망약국,,,,,,,37.567394,126.8269,강서구
3814,미소드림약국,,,,,,,37.588696,127.0073207,성북구
3815,이층봄약국,0900,1400,,,,,37.590137899999995,127.0147703,성북구
3816,더조은약국,0900,1330,,,,,37.47121370000001,127.0883937,강남구
3817,코코약국,0900,1400,,,,,37.576377,127.02946809999999,성동구
3818,영등포진약국,,,,,,,37.5219953,126.90473300000001,영등포구
3819,서울메디칼약국,0900,1400,,,,,37.6140365,127.0976311,중랑구
3820,밝은약국,0900,1730,,,,,37.503169799999995,127.02349879999998,서초구
3821,한성약국,0900,1400,1000,1400,,,37.57539379999999,127.0548231,동대문구
3822,서원약국,1000,2000,1000,2000,1000,2000,37.4854804,127.0163386,서초구
3823,맑은샘약국,0900,1400,0900,1400,0900,1400,37.5528666,127.02237530000001,성동구
3824,세빛약국,0900,1500,,,,,37.5786766,126.9106801,서대문구
3825,나루역사거리현대약국,0900,1300,,,,,37.5262843,127.11760990000002,송파구
3826,정민약국,0900,1500,,,,,37.5191162,126.8850668,영등포구
3827,태릉다정약국,,,,,,,37.621593700000005,127.07462779999999,노원구
3828,태능약국,0900,1700,,,,,37.619064200000004,127.078156,노원구
3829,망원동약국,,,,,1300,2000,37.5573708,126.90453909999998,마포구
3830,메디피아약국,,,,,1000,1800,37.4853293,127.03406470000002,강남구
3831,더하늘약국,0900,1800,,,,,37.4991579,127.026505,서초구
3832,가나안약국,0845,2200,,,,,37.5169662,127.02083600000002,강남구
3833,행복가득약국,,,,,,,37.55626470000001,126.9345138,서대문구
3834,미소약국,,,,,,,37.558685100000005,127.03723049999999,성동구
3835,가락온누리약국,0900,1600,,,,,37.5208476,127.10444840000002,송파구
3836,늘조은온누리약국,0900,1800,,,,,37.49280220000001,127.13480159999999,송파구
3837,도담약국,0900,1400,,,,,37.6072575,127.02823729999999,성북구
3838,참플러스약국,0900,1400,0900,1200,,,37.5118576,127.112796,송파구
3839,교약국,0930,2130,,,,,37.493417799999996,126.957297,동작구
3840,친절한약국,0830,1400,,,,,37.4836614,126.9725365,동작구
3841,새종로약국,0900,1700,,,,,37.540490000000005,127.1289743,강동구
3842,튼튼약국,0900,1530,,,,,37.5062864,127.1208822,송파구
3843,해그린약국,0900,1400,,,,,37.5821474,126.950667,서대문구
3844,노아약국,0900,1400,,,,,37.526575799999996,126.9181878,영등포구
3845,세종약국,0900,1330,,,,,37.5717618,126.9732801,종로구
3846,팜빌편안약국,0900,2100,,,,,37.539615399999995,126.8690254,양천구
3847,건강샘온누리약국,,,,,,,37.678383200000006,127.0530908,노원구
3848,봄햇살약국,,,,,0830,1500,37.617650299999994,126.921943,은평구
3849,신사온누리약국,1000,1700,,,,,37.5153771,127.02011470000001,강남구
3850,싱싱온누리약국,0930,1630,,,,,37.517117999999996,127.019696,강남구
3851,새미래약국,,,,,,,37.542967299999994,126.8429879,강서구
3852,뉴타운메디컬약국,0900,1400,,,,,37.6418798,126.9222445,은평구
3853,단골약국,,,,,,,37.4949352,126.9271145,동작구
3854,다드림약국,0900,1500,,,,,37.491158299999995,126.89267450000001,구로구
3855,신원약국,,,,,,,37.469680100000005,127.0425041,서초구
3856,방이수약국,0900,1800,,,,,37.5125119,127.11318529999998,송파구
3857,팜그린약국,0900,1500,,,,,37.532864200000006,126.95961170000001,용산구
3858,소명약국,0900,1400,,,,,37.574493100000005,126.9188127,서대문구
3859,신사행복나눔약국,1000,2100,,,,,37.507109299999996,127.0098804,서초구
3860,참사랑약국,0900,1400,,,,,37.5100947,126.9047723,영등포구
3861,모아약국,,,,,,,37.4820391,127.0390821,서초구
3862,한마음약국,0830,1730,,,,,37.489475799999994,126.89100990000001,구로구
3863,더사랑약국,0900,1400,,,,,37.6000635,127.01489440000002,성북구
3864,강동엠약국,0900,1330,,,,,37.538274,127.14567,강동구
3865,피나팜맑은약국,0900,1300,,,,,37.4830658,127.12787639999999,송파구
3866,삼성도담약국,,,,,,,37.512573100000004,127.05080079999999,강남구
3867,조아약국,0900,2000,1300,1900,,,37.5531859,126.82638020000002,강서구
3868,유정온누리약국,,,0900,1400,0900,1430,37.497470799999995,126.9207916,동작구
3869,신논현약국,,,,,,,37.5051141,127.0255602,강남구
3870,밝은온누리약국,0900,1700,,,0900,1300,37.5457609,126.8620398,강서구
3871,밝은약국,0900,1600,,,,,37.5501783,126.87262079999999,강서구
3872,강동소망약국,,,,,,,37.535343100000006,127.1350956,강동구
3873,구산이화약국,,,,,,,37.614228999999995,126.9091876,은평구
3874,뚝섬스타약국,,,,,,,37.546432,127.0490419,성동구
3875,서현약국,0900,1600,,,,,37.597595500000004,127.01787,성북구
3876,정수메디칼약국,0900,2100,,,,,37.4957811,126.8887906,구로구
3877,대지약국,,,,,,,37.6254731,127.0177185,강북구
3878,삼양약국,,,,,,,37.6248116,127.02106459999999,강북구
3879,경희메디칼약국,0830,1300,,,,,37.5936464,127.0528373,동대문구
3880,드림온누리약국,0900,1800,,,,,37.5418681,126.86931729999999,양천구
3881,신중앙약국,0730,2200,,,,,37.5654384,127.0199257,중구
3882,왕자약국,0900,1700,,,,,37.5628266,127.01618049999999,중구
3883,메디칼우리약국,,,,,,,37.6510283,127.07722720000001,노원구
3884,기쁨약국,0900,1430,,,,,37.5562126,126.91024209999999,마포구
3885,봄약국,0830,1330,,,,,37.5732904,127.0153217,종로구
3886,우리네온누리약국,0800,2200,,,,,37.4848305,126.88799170000001,구로구
3887,소나무약국,,,,,,,37.4785036,127.04678510000001,강남구
3888,삼주약국,0930,1500,,,,,37.5014075,127.0401244,강남구
3889,다정한약국,,,,,0900,1900,37.6056217,126.9146815,은평구
3890,응암프라자약국,0900,2030,,,,,37.588913500000004,126.91717290000001,은평구
3891,다래약국,,,,,,,37.5018592,127.03727759999998,강남구
3892,나눔약국,0930,1600,,,,,37.537578,126.8722063,양천구
3893,유정약국,,,,,,,37.619769500000004,126.92332160000001,은평구
3894,미아팜약국,,,,,,,37.6148781,127.0296231,강북구
3895,홍삼약국,0830,2000,,,,,37.5026898,126.8626537,양천구
3896,수산약국,,,,,1000,2200,37.514482799999996,126.93702090000001,동작구
3897,아이약국,,,,,,,37.575640899999996,127.0732378,동대문구
3898,호호약국,0900,2200,1300,2200,,,37.4842235,126.9276952,관악구
3899,모스팜약국,1000,2030,,,1200,2000,37.507043100000004,126.8902185,구로구
3900,청아약국,,,,,,,37.514916799999995,127.0299574,강남구
3901,나무약국,,,,,,,37.5516256,127.0257166,성동구
3902,소망약국,,,,,,,37.5571506,126.923603,마포구
3903,메디팜조은약국,,,,,,,37.53297979999999,126.8575624,강서구
3904,가양온누리약국,0900,1500,,,,,37.561268299999995,126.8602465,강서구
3905,면목약국,0900,2200,,,0900,1800,37.5884749,127.08906259999999,중랑구
3906,아라타워아이약국,1000,0700,,,,,37.498036,127.02649699999999,서초구
3907,다온약국,0800,1630,,,,,37.600500399999994,126.9214759,은평구
3908,주온누리약국,,,,,,,37.543862,127.14255759999999,강동구
3909,미소약국,,,,,,,37.5411078,127.13028659999999,강동구
3910,이레약국,,,,,,,37.6114005,126.92943500000001,은평구
3911,양모약국,1030,1730,,,,,37.5065865,126.90472290000001,영등포구
3912,굿모닝약국,,,,,,,37.5300141,127.13138390000002,강동구
3913,새울림약국,0900,1730,,,,,37.5132585,126.921347,영등포구
3914,한마음약국,,,,,,,37.6663859,127.0455878,도봉구
3915,바른약국,,,,,,,37.5189909,127.0256365,강남구
3916,대학약국,,,,,,,37.5273433,127.1139148,송파구
3917,곰약국,0900,1800,,,,,37.6055989,126.91504309999999,은평구
3918,다사랑약국,,,,,,,37.486801899999996,127.1271929,송파구
3919,참조은약국,0800,1330,,,,,37.5706612,127.00725790000001,종로구
3920,대치참약국,0900,1400,,,,,37.4935825,127.06037409999999,강남구
3921,숭인약국,0730,2200,1100,2100,1100,2200,37.614098999999996,127.02966040000001,강북구
3922,매일약국,0900,1500,,,,,37.4736468,126.96690890000002,관악구
3923,구룡약국,0900,1600,0930,1330,0930,1330,37.518809000000005,126.86360990000001,양천구
3924,대현온누리약국,0900,1800,,,0900,1300,37.557745399999995,126.8607246,강서구
3925,동남약국,,,,,,,37.603103499999996,127.09553770000001,중랑구
3926,마곡정문약국,,,,,,,37.5527162,126.8262608,강서구
3927,i튼튼약국,0900,1700,0900,1700,,,37.6710279,127.05295190000001,노원구
3928,로뎀약국,0900,1500,,,,,37.4850429,126.9136298,관악구
3929,현대약국,,,,,,,37.5498491,127.03113229999998,성동구
3930,153온누리약국,,,,,,,37.5549336,127.03674270000002,성동구
3931,다원약국,0900,1600,,,,,37.597719500000004,127.09329129999999,중랑구
3932,이층약국,0900,1500,,,,,37.6073386,126.9132972,은평구
3933,아가페온누리약국,0900,1600,,,,,37.603148600000004,127.0137709,성북구
3934,삼성약국,0830,1600,0900,1400,0900,1300,37.5988352,127.02209350000001,성북구
3935,백화점약국,,,,,,,37.64055689999999,127.0295544,강북구
3936,편안한약국,,,,,,,37.580251700000005,127.08879820000001,중랑구
3937,명동명약국,0930,2130,0930,2130,0930,2130,37.5667752,126.9794837,중구
3938,행복한우리들약국,0900,1700,0900,1400,,,37.5069379,127.09275520000001,송파구
3939,신아산약국,0800,2000,,,0800,2000,37.5712994,127.0062182,종로구
3940,스타온누리약국,0900,1400,,,,,37.5556098,127.0718663,광진구
3941,서수약국,0900,1200,,,,,37.5906641,127.00361000000001,성북구
3942,왕온누리약국,0900,1700,,,,,37.522242299999995,126.9056185,영등포구
3943,대인당온누리약국,0900,1500,,,,,37.4549686,126.9000791,금천구
3944,휴베이스다정약국,0900,2200,1000,2200,,,37.4762755,126.9647868,관악구
3945,알파약국,0900,1900,,,,,37.5887972,126.94442749999999,서대문구
3946,압구정제이약국,,,,,,,37.5254493,127.02712959999998,강남구
3947,정다운약국,0900,1300,,,,,37.5074939,126.94502150000001,동작구
3948,현대온누리약국,,,,,,,37.46005039999999,126.9051127,금천구
3949,부활약국,0900,1800,,,,,37.5702984,126.96183290000002,서대문구
3950,아주약국,,,,,0900,2130,37.544985100000005,127.143355,강동구
3951,광제사약국,,,,,,,37.5649321,127.080887,광진구
3952,새하나약국,,,,,,,37.5267889,127.1154351,송파구
