index,x축,y축
1957,37.6350842,126.923615
1958,37.5929774,126.9175941
1959,37.6122089,126.9321304
1960,37.6009828,126.9300214
1961,37.5883944,126.9165713
1962,37.6190212,126.9225779
1963,37.6020917,126.9289036
1964,37.6467763,126.9278305
1965,37.6109828,126.9181125
1966,37.6055353,126.9221587
1967,37.605103,126.9248422
1968,37.5863489,126.9161605
1969,37.5055082,126.9113766
1970,37.5003557,126.9100626
1971,37.5207424,126.9370305
1972,37.5234778,126.887803
1973,37.5069123,126.9024459
1974,37.5134947,126.9053979
1975,37.5291494,126.8978457
1976,37.5071511,126.9018655
1977,37.5209075,126.9046086
1978,37.5176067,126.8891446
1979,37.4934459,126.8982474
1980,37.5181712,126.8959156
1981,37.5068083,126.9021182
1982,37.5318721,126.9031482
1983,37.5103641,126.9075938
1984,37.5435465,126.8436183
1985,37.5704027,126.8430832
1986,37.5426261,126.8436654
1987,37.5594039,126.8389535
1988,37.5327835,126.8388232
1989,37.5562755,126.8141164
1990,37.5613129,126.79761
1991,37.549787,126.8752363
1992,37.5331859,126.838972
1993,37.5620814,126.8087182
1994,37.5630051,126.8522063
1995,37.5736131,126.8110816
1996,37.5578966,126.8622978
1997,37.5575588,126.8408886
1998,37.5515298,126.8650847
1999,37.5696686,126.8130642
2000,37.5560356,126.840219
2001,37.6177686,126.920095
2002,37.6117171,126.9176171
2003,37.60859,126.9266291
2004,37.5910971,126.917216
2005,37.6208234,126.9172857
2006,37.6019636,126.9295781
2007,37.6108916,126.9299497
2008,37.6084587,126.9312292
2009,37.5994947,126.9190931
2010,37.6201168,126.923167
2011,37.6100067,126.928046
2012,37.5935356,126.9188316
2013,37.5940635,126.9183201
2014,37.5986587,126.9213734
2015,37.613757,126.9108618
2016,37.6361626,126.9198605
2017,37.5989284,126.9154095
2018,37.6190212,126.9225779
2019,37.6190571,126.9201953
2020,37.6090799,126.9307673
2021,37.5921342,126.9179121
2022,37.6010363,126.9267886
2023,37.6232176,126.9191688
2024,37.6047017,126.9057899
2025,37.6104175,126.9296371
2026,37.6004562,126.9210757
2027,37.5370054,127.1232294
2028,37.5501375,127.1374462
2029,37.5335339,127.1259369
2030,37.549489,127.1465378
2031,37.5348591,127.1367973
2032,37.5533158,127.1439183
2033,37.5379632,127.1431083
2034,37.5349549,127.1425351
2035,37.5420045,126.8407386
2036,37.5524217,126.8353781
2037,37.5426709,126.8442848
2038,37.5735677,126.8136419
2039,37.555525,126.8067017
2040,37.5341375,126.8581059
2041,37.5628104,126.8508058
2042,37.5484157,126.8367396
2043,37.558054,126.8514662
2044,37.5705759,126.820657
2045,37.5395689,126.8415468
2046,37.5512843,126.8719047
2047,37.5519393,126.8354331
2048,37.5592894,126.8403282
2049,37.5605018,126.8555237
2050,37.5366725,126.8631918
2051,37.554456,126.8729524
2052,37.5310313,126.846674
2053,37.5441011,126.8376112
2054,37.5416183,126.8411417
2055,37.5522512,126.8265295
2056,37.556904,126.8642901
2057,37.5731869,126.8153777
2058,37.535566,126.8413169
2059,37.577303,126.8129837
2060,37.4950722,126.8973708
2061,37.5209251,126.9051525
2062,37.5013658,126.9170282
2063,37.508554,126.9051635
2064,37.48744,126.9818474
2065,37.5065872,126.9621719
2066,37.5041202,126.9693822
2067,37.4826526,126.9813165
2068,37.5077707,126.9615051
2069,37.5063001,126.9614927
2070,37.4852519,126.9807723
2071,37.513021,126.9356842
2072,37.5073899,126.9401459
2073,37.5074939,126.9450215
2074,37.5004175,126.9321254
2075,37.5025311,126.9355911
2076,37.4975711,126.9520484
2077,37.5041221,126.9381631
2078,37.5078433,126.9624847
2079,37.5078385,126.9608187
2080,37.4981646,126.9434168
2081,37.492538,126.9235992
2082,37.5035423,126.9658614
2083,37.503313,126.9485469
2084,37.492538,126.9235992
2085,37.4768285,126.9770755
2086,37.4850615,126.9696181
2087,37.500338,126.9313982
2088,37.4978909,126.934309
2089,37.5132965,126.9443935
2090,37.5053416,126.9493916
2091,37.484608,126.9816382
2092,37.4999212,126.9283641
2093,37.5078522,126.9614565
2094,37.5237584,126.9225703
2095,37.5200702,126.8913616
2096,37.5193247,126.9024807
2097,37.5294949,126.9241714
2098,37.5014531,126.9012059
2099,37.5146657,126.8984728
2100,37.5178899,126.9082083
2101,37.5350961,126.8999555
2102,37.4923424,126.9086649
2103,37.5169706,126.9072591
2104,37.520121,126.8901425
2105,37.5190267,126.9048646
2106,37.5115437,126.9229055
2107,37.5351713,127.1325631
2108,37.5374092,127.1411034
2109,37.5403227,127.1466661
2110,37.5522768,127.1296204
2111,37.5655856,127.1738007
2112,37.552289,127.1285847
2113,37.5341192,127.146446
2114,37.5552152,127.1403292
2115,37.5367102,127.1332652
2116,37.5380983,127.1275968
2117,37.5511076,127.1275923
2118,37.5476646,127.1269648
2119,37.5655856,127.1738007
2120,37.5503621,127.1279032
2121,37.5350019,127.1364879
2122,37.5424463,127.1250917
2123,37.5500391,127.1457201
2124,37.5356393,127.1355539
2125,37.5489692,127.1530601
2126,37.526853,127.1346721
2127,37.5506352,127.1442975
2128,37.5603879,127.1498654
2129,37.5346947,127.1372348
2130,37.5368366,127.1354009
2131,37.534087,127.141383
2132,37.5384618,127.1250941
2133,37.5407962,127.1467297
2134,37.5516741,127.1438047
2135,37.5248013,127.1345566
2136,37.5500182,127.1440817
2137,37.5408846,127.1238516
2138,37.5334913,126.8466
2139,37.5534272,126.8264511
2140,37.5540015,126.8371428
2141,37.5355928,126.8408322
2142,37.5425021,126.8425923
2143,37.5641437,126.8106696
2144,37.5625848,126.8529938
2145,37.571269,126.8448731
2146,37.5576613,126.8384045
2147,37.552628,126.8507313
2148,37.5440064,126.83888
2149,37.5330576,126.8589924
2150,37.5730939,126.8181515
2151,37.5434031,126.8427764
2152,37.5572536,126.8509749
2153,37.5728788,126.8073293
2154,37.5667733,126.8025118
2155,37.5525097,126.835989
2156,37.5666379,126.8128361
2157,37.5319389,126.8617396
2158,37.5556948,126.8538486
2159,37.554776,126.8511883
2160,37.5509157,126.8520862
2161,37.5506215,126.8719509
2162,37.5609659,126.8109442
2163,37.555002,126.8559032
2164,37.5401103,126.89215
2165,37.5063116,126.9018959
2166,37.4967987,126.9812192
2167,37.5121757,126.9441016
2168,37.4967219,126.9528111
2169,37.4994248,126.927877
2170,37.4957951,126.931723
2171,37.5045356,126.9494402
2172,37.4891824,126.9704888
2173,37.5000992,126.9308044
2174,37.5013318,126.937092
2175,37.492538,126.9235992
2176,37.4829742,126.9748525
2177,37.5002363,126.9508134
2178,37.4994296,126.9297
2179,37.4910088,126.9085577
2180,37.504375,126.9394387
2181,37.4999142,126.9317661
2182,37.501125,126.9374387
2183,37.5049279,126.9415119
2184,37.5050619,126.9387718
2185,37.4992753,126.9433774
2186,37.5069315,126.9661993
2187,37.5119091,126.9355869
2188,37.5071867,126.9246398
2189,37.5124253,126.9519018
2190,37.5046342,126.9413147
2191,37.4994566,126.932683
2192,37.5124748,126.9350721
2193,37.4978054,126.9526547
2194,37.476879,126.9774886
2195,37.5082307,126.9397607
2196,37.4991281,126.9330179
2197,37.4882573,126.9818578
2198,37.4851491,126.9763854
2199,37.4879346,126.9809066
2200,37.5053511,126.9465209
2201,37.5127167,126.8322679
2202,37.4977527,126.9277064
2203,37.5065872,126.9621719
2204,37.5208038,126.8976337
2205,37.5224767,126.9245731
2206,37.4960135,126.9085911
2207,37.5232097,126.9330608
2208,37.5000931,126.9188437
2209,37.5046076,126.9218357
2210,37.4958431,126.9086773
2211,37.533212,126.9022778
2212,37.5291494,126.8978457
2213,37.5195226,126.9034444
2214,37.547226,126.8367128
2215,37.5569123,126.8502614
2216,37.5736809,126.8118243
2217,37.5577454,126.8607246
2218,37.5672428,126.8189631
2219,37.5642415,126.8426754
2220,37.5642415,126.8426754
2221,37.5607165,126.8461057
2222,37.5581624,126.8135014
2223,37.5605876,126.8465649
2224,37.5610012,126.8600118
2225,37.5414532,126.8387363
2226,37.5330367,126.8481152
2227,37.5303228,126.8471952
2228,37.5528913,126.8701636
2229,37.5430751,126.8393743
2230,37.5484157,126.8367396
2231,37.5600127,126.8461878
2232,37.4596173,126.905145
2233,37.4692026,126.9026176
2234,37.4422136,126.9041815
2235,37.4693273,126.8970414
2236,37.4755779,126.8929078
2237,37.4418225,126.904272
2238,37.464637,126.9025193
2239,37.4652811,126.903672
2240,37.4721284,126.8902839
2241,37.4647885,126.8979842
2242,37.4580941,126.8996682
2243,37.448444,126.9088147
2244,37.4554654,126.9038933
2245,37.4505615,126.906579
2246,37.4537746,126.9113617
2247,37.4757361,126.8978811
2248,37.4537081,126.9015364
2249,37.4758241,126.8974581
2250,37.4525805,126.9107438
2251,37.4578101,126.8870458
2252,37.4645564,126.8985132
2253,37.4594614,126.9047562
2254,37.4804972,126.9091391
2255,37.4657159,126.9017801
2256,37.4690247,126.9015078
2257,37.4768022,126.8948117
2258,37.4476076,126.902854
2259,37.4504053,126.9094734
2260,37.4517248,126.9111676
2261,37.4510893,126.9089944
2262,37.519621,126.9072575
2263,37.5285649,126.9206085
2264,37.5227934,126.909975
2265,37.5173072,126.9063931
2266,37.5136894,126.9222537
2267,37.5213676,126.9302272
2268,37.5213559,126.9249795
2269,37.5276966,126.8984916
2270,37.5192465,126.9071001
2271,37.4943757,126.8988161
2272,37.5196474,126.9020388
2273,37.4935369,126.8988307
2274,37.4904016,126.9072084
2275,37.5369047,126.8962165
2276,37.519303,126.9314898
2277,37.4951557,126.9090763
2278,37.4923617,126.9085131
2279,37.5216833,126.9265914
2280,37.5190914,126.9309136
2281,37.5227312,126.8847789
2282,37.5305191,126.9043458
2283,37.5639494,126.812495
2284,37.5316931,126.8379837
2285,37.5556228,126.8654244
2286,37.5346186,126.8387925
2287,37.5499748,126.8673592
2288,37.5292108,126.842671
2289,37.5633242,126.8524946
2290,37.5530762,126.8703759
2291,37.5432774,126.8447541
2292,37.5330576,126.8589924
2293,37.5551359,126.8652032
2294,37.5522268,126.8698341
2295,37.5646817,126.8112168
2296,37.5280344,126.8421518
2297,37.561687,126.8098122
2298,37.5527465,126.83606
2299,37.549376,126.8340776
2300,37.5353774,126.8614803
2301,37.5544686,126.8520057
2302,37.5480734,126.8431716
2303,37.5318049,126.8580317
2304,37.4666594,126.8931015
2305,37.4596667,126.9047464
2306,37.4515665,126.9021441
2307,37.4803668,126.8790388
2308,37.4546126,126.9013332
2309,37.4798346,126.8824997
2310,37.4817399,126.8817895
2311,37.4512301,126.9088217
2312,37.4504053,126.9094734
2313,37.4530099,126.9017478
2314,37.4794607,126.9033608
2315,37.4778151,126.9055703
2316,37.4787264,126.8818356
2317,37.4550887,126.9056394
2318,37.4686493,126.8968106
2319,37.4793464,126.8768097
2320,37.4738411,126.9008721
2321,37.4482342,126.9186298
2322,37.4623571,126.9088206
2323,37.4877966,126.9050504
2324,37.4971296,126.9162989
2325,37.4889387,126.9058886
2326,37.4892991,126.9040323
2327,37.5104348,126.9170284
2328,37.5142196,126.9069031
2329,37.5102179,126.8980631
2330,37.506772,126.9035428
2331,37.4937009,126.8986293
2332,37.5182784,126.906276
2333,37.4998657,126.9010403
2334,37.5181045,126.9329752
2335,37.5730174,126.808655
2336,37.5443925,126.8411293
2337,37.5570656,126.8423541
2338,37.5557665,126.8571546
2339,37.5312518,126.8472929
2340,37.555525,126.8067017
2341,37.5533911,126.8269055
2342,37.5714455,126.812633
2343,37.5453501,126.8620483
2344,37.541735,126.8398069
2345,37.4658576,126.9045261
2346,37.5462134,126.8622513
2347,37.5319389,126.8617396
2348,37.5308084,126.8526467
2349,37.4797939,126.9051887
2350,37.469824,126.89589
2351,37.4725814,126.9033845
2352,37.4591397,126.9048468
2353,37.4508071,126.9096529
2354,37.4541861,126.901205
2355,37.4695765,126.8984543
2356,37.4503206,126.9145594
2357,37.443308,126.9041373
2358,37.4795559,126.9041124
2359,37.4788057,126.904051
2360,37.4796502,126.9044615
2361,37.4426028,126.9039781
2362,37.4491259,126.9082092
2363,37.4564805,126.8880443
2364,37.4562869,126.9036767
2365,37.4511037,126.9023758
2366,37.4503206,126.9145594
2367,37.4672831,126.8991085
2368,37.4798953,126.9056282
2369,37.4722845,126.9026596
2370,37.4722711,126.9023749
2371,37.4597989,126.9043307
2372,37.462337,126.9091814
2373,37.4552006,126.9060514
2374,37.4552857,126.900747
2375,37.4750233,126.9009644
2376,37.4500511,126.9040017
2377,37.4580789,126.9002585
2378,37.4727679,126.8994125
2379,37.4512048,126.9087204
2380,37.4666524,126.8972718
2381,37.4594495,126.9052277
2382,37.4818785,126.8832991
2383,37.4725609,126.8986569
2384,37.4519767,126.900714
2385,37.4758971,126.8980461
2386,37.4504053,126.9094734
2387,37.4508476,126.9086781
2388,37.4504053,126.9094734
2389,37.4545575,126.9009328
2390,37.4803075,126.8841943
2391,37.4516133,126.9083675
2392,37.4557004,126.8961373
2393,37.469756,126.8975031
2394,37.4627891,126.9042905
2395,37.4738291,126.9025805
2396,37.472628,126.8972609
2397,37.5069292,126.9615224
2398,37.5279663,126.9292856
2399,37.5112753,126.91446
2400,37.5118837,126.9151694
2401,37.5117803,126.9219825
2402,37.5227934,126.909975
2403,37.4908362,126.9013106
2404,37.5022802,126.8963702
2405,37.5332076,126.8632455
2406,37.5360592,126.846867
2407,37.5356551,126.8471063
2408,37.5333182,126.8593845
2409,37.5370133,126.8632205
2410,37.5662269,126.8539397
2411,37.5631529,126.8592772
2412,37.5795421,126.8121795
2413,37.5633624,126.8514187
2414,37.5497136,126.8688751
2415,37.547251,126.8745264
2416,37.5427391,126.8469305
2417,37.4776948,126.9780598
2418,37.5058743,126.9686354
2419,37.5100319,126.9399547
2420,37.4880999,126.9099886
2421,37.5020997,126.9369103
2422,37.5009724,126.9412126
2423,37.4923219,126.9116189
2424,37.4890733,126.9069948
2425,37.5055771,126.9611453
2426,37.4825462,126.9730809
2427,37.4876421,126.9806347
2428,37.4943308,126.9135326
2429,37.4980298,126.9207304
2430,37.5061519,126.9338345
2431,37.4990244,126.9507196
2432,37.4959339,126.9312302
2433,37.5043118,126.9387225
2434,37.4843751,126.9723299
2435,37.4999244,126.9279174
2436,37.4977217,126.9532812
2437,37.4999085,126.9295462
2438,37.480716,126.9717164
2439,37.5126967,126.9308125
2440,37.5111191,126.9451481
2441,37.497636,126.9347152
2442,37.4998542,126.929219
2443,37.5073178,126.9401356
2444,37.4886996,126.9624793
2445,37.484608,126.9816382
2446,37.4905936,126.9081838
2447,37.4994101,126.9312203
2448,37.5041589,126.9225343
2449,37.5076963,126.961548
2450,37.4851008,126.9804872
2451,37.5335165,126.8359459
2452,37.5395496,126.8660131
2453,37.5335416,126.8267356
2454,37.533534,126.8251585
2455,37.5194211,126.855889
2456,37.5158174,126.8406947
2457,37.5251475,126.8591887
2458,37.5296631,126.8346968
2459,37.5315688,126.8759682
2460,37.5228841,126.8731753
2461,37.5232563,126.8758225
2462,37.5291128,126.8367328
2463,37.5171242,126.8532692
2464,37.5220241,126.8429393
2465,37.5255776,126.8594005
2466,37.5087833,126.866058
2467,37.5125546,126.8381051
2468,37.5182365,126.8417727
2469,37.539193,126.8794362
2470,37.5483859,126.8646921
2471,37.5152752,126.8623016
2472,37.5149985,126.8725405
2473,37.5395319,126.8274904
2474,37.5443602,126.8705255
2475,37.5263991,126.8636769
2476,37.5319838,126.8320121
2477,37.5322672,126.832243
2478,37.5255435,126.8588557
2479,37.5462365,126.877364
2480,37.5026898,126.8626537
2481,37.5345944,126.8847018
2482,37.5185063,126.8429144
2483,37.5185819,126.8357594
2484,37.5466114,126.873496
2485,37.5216609,126.8676528
2486,37.5104441,126.8640104
2487,37.522705,126.8766195
2488,37.5394109,126.865738
2489,37.518809,126.8636099
2490,37.5465882,126.8718261
2491,37.5257187,126.863194
2492,37.5138147,126.854201
2493,37.5359255,126.8779791
2494,37.5222793,126.8747591
2495,37.5290277,126.8636155
2496,37.5026898,126.8626537
2497,37.5363389,126.878533
2498,37.5375777,126.8274995
2499,37.5485637,126.8636902
2500,37.5181171,126.8424589
2501,37.524622,126.8413979
2502,37.5400275,126.8335884
2503,37.5225964,126.845348
2504,37.4987476,126.951817
2505,37.4983838,126.9210091
2506,37.4864761,126.9815676
2507,37.4853817,126.980359
2508,37.4976242,126.9439424
2509,37.5033585,126.9610166
2510,37.5103197,126.9360913
2511,37.4987453,126.9436631
2512,37.5049292,126.9388382
2513,37.5077227,126.9492564
2514,37.5071867,126.9246398
2515,37.4885253,126.9787716
2516,37.5412413,126.9489446
2517,37.5600542,126.9032887
2518,37.5514019,126.9159153
2519,37.5567005,126.9241437
2520,37.5515099,126.9619171
2521,37.5522946,126.9335019
2522,37.5567577,126.9215307
2523,37.5527992,126.9239678
2524,37.5770922,126.8913759
2525,37.5574725,126.9050107
2526,37.5441984,126.9549142
2527,37.5477668,126.9328852
2528,37.5433052,126.9572295
2529,37.5410027,126.9509893
2530,37.5447971,126.9538455
2531,37.5481148,126.9181538
2532,37.5469295,126.9420759
2533,37.5674329,126.9106039
2534,37.5568536,126.9513783
2535,37.5598815,126.9163052
2536,37.5575783,126.9151049
2537,37.5620361,126.92708
2538,37.5465423,126.9317948
2539,37.5476075,126.9420234
2540,37.5547782,126.905092
2541,37.5462898,126.9231413
2542,37.5612233,126.917601
2543,37.540034,126.9503703
2544,37.5489394,126.9633775
2545,37.5560321,126.9624213
2546,37.5705638,126.9037708
2547,37.5546344,126.9355782
2548,37.5010791,127.1241349
2549,37.5157197,127.1322328
2550,37.4992856,127.1369367
2551,37.4879027,127.1249649
2552,37.5371027,127.115612
2553,37.5074422,127.1162562
2554,37.5082021,127.1283034
2555,37.5010211,127.104857
2556,37.4931555,127.1448361
2557,37.4821714,127.1263389
2558,37.5002877,127.1053521
2559,37.5094929,127.12423
2560,37.564487,126.9010357
2561,37.5564779,126.9092106
2562,37.5493288,126.9629828
2563,37.5525157,126.9559139
2564,37.5642532,126.9129548
2565,37.5568981,126.9521326
2566,37.5412518,126.9462785
2567,37.5395275,126.9411769
2568,37.5678704,126.9079329
2569,37.5479562,126.9205202
2570,37.5572771,126.9055093
2571,37.5549797,126.922095
2572,37.5511178,126.9307086
2573,37.5445405,126.9527458
2574,37.5560805,126.9234452
2575,37.5683241,126.9078878
2576,37.554803,126.9215905
2577,37.54477,126.9426066
2578,37.5581472,126.9078145
2579,37.5465389,126.9454436
2580,37.5559553,126.9106748
2581,37.561754,126.9046017
2582,37.5401668,126.9476754
2583,37.5762868,126.8932139
2584,37.5428088,126.9524554
2585,37.5770922,126.8913759
2586,37.5801248,126.8889591
2587,37.5512672,126.9615752
2588,37.5509025,126.9557791
2589,37.55895,126.9001505
2590,37.5801248,126.8889591
2591,37.4982843,127.1207781
2592,37.5084337,127.1123388
2593,37.5303868,127.1131626
2594,37.5532082,126.9063033
2595,37.5014649,126.8652831
2596,37.5853823,126.8821816
2597,37.5461523,126.95212
2598,37.5540792,126.9359562
2599,37.5509574,126.9620051
2600,37.5484849,126.9136218
2601,37.5551342,126.9356458
2602,37.5561674,126.9392701
2603,37.5438409,126.9500646
2604,37.5508569,126.9069329
2605,37.5428088,126.9524554
2606,37.5561674,126.9392701
2607,37.5519822,126.9565201
2608,37.5458958,126.9515058
2609,37.5458958,126.9515058
2610,37.5555962,126.9101345
2611,37.5702658,126.9034118
2612,37.5587204,126.9026754
2613,37.5700958,126.9038297
2614,37.5489656,126.9134767
2615,37.5459688,126.9449572
2616,37.5378342,126.9517522
2617,37.554523,126.9060328
2618,37.5791192,126.8902941
2619,37.5439421,126.9528401
2620,37.5543692,126.935239
2621,37.5555758,126.9550258
2622,37.4845387,126.8880108
2623,37.4797602,126.8900839
2624,37.4836337,126.8534658
2625,37.5062959,126.8581456
2626,37.4922852,126.8820191
2627,37.4917166,126.8552929
2628,37.4957877,126.8428296
2629,37.4957517,126.8425667
2630,37.4877249,126.8560323
2631,37.4996978,126.8634913
2632,37.4911085,126.8419011
2633,37.4835267,126.8954883
2634,37.4944182,126.882521
2635,37.491375,126.8249971
2636,37.4915187,126.8834813
2637,37.5049408,126.8778028
2638,37.5026074,126.8498258
2639,37.4953627,126.8587916
2640,37.5111606,126.8844556
2641,37.4922564,126.8771784
2642,37.4897757,126.8564092
2643,37.4912418,126.8421727
2644,37.4915157,126.8562289
2645,37.501439,126.8869018
2646,37.508369,126.8788533
2647,37.5032462,126.8810549
2648,37.49617,126.8436855
2649,37.4921638,126.8207895
2650,37.486498,126.8561607
2651,37.4870445,126.887821
2652,37.490789,126.8842577
2653,37.5028219,126.8641701
2654,37.4934709,126.8343807
2655,37.486047,126.884845
2656,37.4796246,126.8898519
2657,37.4819992,126.8892198
2658,37.4880986,126.927564
2659,37.4889867,126.9588602
2660,37.4882348,126.9281806
2661,37.4881835,126.9589166
2662,37.4733677,126.9189981
2663,37.514403,126.9246234
2664,37.485271,126.946985
2665,37.4795845,126.944358
2666,37.4812301,126.9279844
2667,37.4814362,126.9538883
2668,37.4821525,126.9149255
2669,37.4738489,126.9173248
2670,37.4843291,126.9332929
2671,37.4721159,126.9340385
2672,37.4715409,126.9334272
2673,37.473855,126.9669241
2674,37.4742767,126.9179969
2675,37.485302,126.9555486
2676,37.4760928,126.9375095
2677,37.4741978,126.9337003
2678,37.480683,126.9534873
2679,37.4775008,126.9156531
2680,37.4753949,126.9654829
2681,37.4736976,126.9175293
2682,37.4994812,126.8531059
2683,37.4801318,126.8980234
2684,37.4981382,126.8841981
2685,37.490228,126.886202
2686,37.4844473,126.8944933
2687,37.5012056,126.8827953
2688,37.4919395,126.8834864
2689,37.5063288,126.8833546
2690,37.499718,126.8670953
2691,37.4861206,126.8543052
2692,37.4975773,126.8556106
2693,37.4939817,126.839958
2694,37.5072785,126.8539118
2695,37.4964892,126.8443523
2696,37.4925158,126.893213
2697,37.5010068,126.8746679
2698,37.4945586,126.8587506
2699,37.5025245,126.8496404
2700,37.4980159,126.8626833
2701,37.4876999,126.8837485
2702,37.5003438,126.8899252
2703,37.4952998,126.8625447
2704,37.506086,126.888665
2705,37.4941792,126.8583787
2706,37.4921926,126.8436609
2707,37.4918388,126.8764757
2708,37.4897357,126.8912481
2709,37.4996166,126.8668559
2710,37.4949624,126.8307614
2711,37.5036102,126.8875447
2712,37.49667,126.844786
2713,37.4959268,126.8931718
2714,37.4938964,126.8828952
2715,37.5027291,126.8492686
2716,37.5052678,126.8570212
2717,37.4842108,126.9013115
2718,37.5010068,126.8746679
2719,37.4951149,126.8894202
2720,37.4999675,126.8826973
2721,37.4915514,126.8915446
2722,37.4833724,126.9215982
2723,37.4788977,126.9526427
2724,37.4835828,126.9538256
2725,37.4777154,126.914005
2726,37.4786973,126.9504668
2727,37.4831646,126.9023626
2728,37.4630173,126.9186894
2729,37.4740274,126.9188145
2730,37.4878929,126.9582546
2731,37.4793223,126.9441593
2732,37.4886395,126.9239276
2733,37.4821045,126.9420171
2734,37.479561,126.9556059
2735,37.4698491,126.9204664
2736,37.4868485,126.9175511
2737,37.4764875,126.9587646
2738,37.4824112,126.9157155
2739,37.4822716,127.1430447
2740,37.5022465,127.0953986
2741,37.5152717,127.0994664
2742,37.4967226,127.1317199
2743,37.4931521,127.1525023
2744,37.4950598,127.1224116
2745,37.4961448,127.1163814
2746,37.5140119,127.1076395
2747,37.5120464,127.0841726
2748,37.5119423,127.0870254
2749,37.5085653,127.0833193
2750,37.5034534,127.0900457
2751,37.508659,127.1272145
2752,37.5119129,127.1135622
2753,37.503426,127.1248257
2754,37.5054172,127.0885899
2755,37.5035275,127.0898423
2756,37.5112348,127.0980274
2757,37.5157197,127.1322328
2758,37.4928214,127.1446138
2759,37.5113327,127.0849798
2760,37.5273305,127.1141277
2761,37.5114268,127.0812007
2762,37.5307648,127.112985
2763,37.5048106,127.0853004
2764,37.4772734,127.1273388
2765,37.5076429,127.1278699
2766,37.5370915,127.1213535
2767,37.5106681,127.0861994
2768,37.5072158,127.090121
2769,37.5052217,127.1062715
2770,37.5030838,127.1132448
2771,37.4971868,126.8290926
2772,37.4862233,126.8520761
2773,37.490737,126.883519
2774,37.4948473,126.8838784
2775,37.4957011,126.8744343
2776,37.4928908,126.8880509
2777,37.4860121,126.852967
2778,37.5093957,126.8877258
2779,37.5065862,126.8592835
2780,37.4945556,126.8882976
2781,37.4832997,126.9010965
2782,37.5063288,126.8833546
2783,37.5079571,126.863624
2784,37.4903831,126.8843101
2785,37.49781,126.8822635
2786,37.5104893,126.8894187
2787,37.492361,126.8433846
2788,37.5066791,126.8594812
2789,37.4962405,126.8299895
2790,37.4857395,126.8858763
2791,37.4968792,126.8618852
2792,37.5093957,126.8877258
2793,37.505187,126.8558439
2794,37.4955825,126.8423024
2795,37.5084321,126.8887332
2796,37.4906386,126.8842679
2797,37.4917902,126.8920319
2798,37.4886334,126.8847941
2799,37.4834102,126.8997098
2800,37.4907764,126.8557234
2801,37.5057794,126.880714
2802,37.4906855,126.8557282
2803,37.4875203,126.946414
2804,37.4853165,126.9187073
2805,37.5019581,126.9079538
2806,37.4816072,126.9432396
2807,37.4855722,126.9565602
2808,37.4866253,126.9395291
2809,37.4742492,126.9188306
2810,37.4816177,126.9283961
2811,37.5101888,127.0856227
2812,37.4981642,127.1469278
2813,37.4917416,127.1178672
2814,37.4960073,127.1308789
2815,37.4970929,127.1358955
2816,37.5269868,127.1151545
2817,37.5251113,127.1149764
2818,37.4910765,127.1262069
2819,37.5166547,127.1011841
2820,37.5119423,127.0870254
2821,37.5009049,127.0880228
2822,37.5289914,127.1162034
2823,37.4899909,127.122342
2824,37.5272324,127.1142691
2825,37.5113597,127.083474
2826,37.488059,127.1318484
2827,37.5106681,127.0861994
2828,37.5114269,127.0822572
2829,37.5119423,127.0870254
2830,37.5269373,127.115525
2831,37.503278,127.1256394
2832,37.5120464,127.0841726
2833,37.511056,127.0854368
2834,37.4966606,127.1221169
2835,37.4775778,127.1249983
2836,37.4950134,127.1204127
2837,37.4919831,126.8585354
2838,37.5073273,126.8628735
2839,37.5093957,126.8877258
2840,37.4842333,126.8992725
2841,37.4954949,126.8902571
2842,37.4900217,126.8906128
2843,37.5033312,126.8905426
2844,37.4899571,126.8916948
2845,37.4921276,126.8834632
2846,37.5021902,126.8477863
2847,37.502829,126.8446493
2848,37.4919206,126.8892176
2849,37.4919702,126.8555209
2850,37.4913419,126.8556774
2851,37.4845083,126.8860234
2852,37.4820883,126.9003827
2853,37.4934416,126.8441403
2854,37.4934175,126.8856096
2855,37.4904467,126.8935647
2856,37.5041667,126.8634677
2857,37.4974716,126.8553034
2858,37.4918552,126.8835238
2859,37.5026898,126.8626537
2860,37.5023699,126.8814842
2861,37.5085288,126.8857118
2862,37.4922564,126.8771784
2863,37.4909334,126.8415035
2864,37.4900472,126.8916076
2865,37.5055816,126.889833
2866,37.4856641,126.8955021
2867,37.5026471,126.8447494
2868,37.5000786,126.8840596
2869,37.4960141,126.8432254
2870,37.4703562,126.9368468
2871,37.4869382,126.9146584
2872,37.4814305,126.9110725
2873,37.469084,126.9375555
2874,37.4744094,126.9196931
2875,37.465107,126.9312871
2876,37.4705042,126.9207758
2877,37.4875731,126.9598942
2878,37.4815869,126.9120098
2879,37.4813708,126.9430948
2880,37.484189,126.9273666
2881,37.482939,126.930123
2882,37.4819264,126.9427614
2883,37.5211214,127.1094588
2884,37.5078652,127.0879833
2885,37.4974916,127.1334978
2886,37.4902909,127.1343025
2887,37.5120464,127.0841726
2888,37.5267298,127.1156044
2889,37.5218791,127.0986358
2890,37.5092777,127.1248569
2891,37.4849538,127.1259706
2892,37.5110067,127.0940034
2893,37.5068555,127.0729819
2894,37.5018989,127.1095299
2895,37.5044216,127.1143023
2896,37.5133985,127.1173917
2897,37.5026889,127.0955177
2898,37.4956238,127.1220318
2899,37.5120464,127.0841726
2900,37.5047698,127.1080029
2901,37.4971862,127.148754
